Basin_ID;Contour_ID;Height_min;Height_max;Population_echt;Population;area (m2);DEV_1_Value_original;DEV_2_Value_original;DEV_3_Value_original;DEV_5_Value_original;DEV_7_Value_original;DEV_1_Value;DEV_2_Value;DEV_3_Value;DEV_5_Value;DEV_7_Value;;;;;;;;
5;28;7.5;7.75;644.5669924;1102.317301;142324.4;0;1377053;0;0;344093.5;0;107938.0704;0;0;26971.21203;;;;;;;;
5;29;7.75;8;485.9977605;831.1374088;116857.2;0;2039340.9;0;0;0;0;159850.4355;0;0;0;;;;;;;;
5;30;8;8.25;642.9711154;1099.588085;132029.6;0;2537843.7;663572.8;0;779252.5;0;198924.7706;52013.07984;0;61080.44588;;;;;;;;
5;31;8.25;8.5;640.5995054;1095.532235;109636.1;0;2187948.5;0;0;779252.5;0;171498.8017;0;0;61080.44588;;;;;;;;
5;32;8.5;8.75;321.6200764;550.0240919;81634.4;0;1484769.7;663572.8;0;0;0;116381.2696;52013.07984;0;0;;;;;;;;
5;33;8.75;9;482.397678;824.9806659;98100.7;0;1665991.6;0;0;0;0;130586.0549;0;0;0;;;;;;;;
5;34;9;9.25;481.1971513;822.9275646;90320.4;0;1506382.3;0;0;0;0;118075.3383;0;0;0;;;;;;;;
5;35;9.25;9.5;321.1748206;549.2626301;117265.9;0;2022849;0;0;0;0;158557.7446;0;0;0;;;;;;;;
5;36;9.5;9.75;246.0154017;420.7274603;178615.9;0;3004255.8;0;0;1629.7;0;235483.7281;0;0;127.7413966;;;;;;;;
5;37;9.75;10;163.0972809;278.9236132;117428.6;0;1495895;0;0;399539.4;0;117253.3083;0;0;31317.24916;;;;;;;;
5;38;10;10.25;242.6589099;414.9872983;154535.6;0;3166145.2;666271.7;0;1625.1;0;248173.1666;52224.62875;0;127.380833;;;;;;;;
5;39;10.25;10.5;324.1160276;554.2925858;197750.8;0;3331170.4;666271.7;0;3250.1;0;261108.3998;52224.62875;0;254.7538278;;;;;;;;
5;40;10.5;10.75;479.3975841;819.8500038;140487.5;0;3002187.5;0;0;1625.1;0;235321.6077;0;0;127.380833;;;;;;;;
5;41;10.75;11;400.2816848;684.5485912;120084.4;0;2749159.8;0;0;0;0;215488.441;0;0;0;;;;;;;;
5;42;11;11.25;240.9556845;412.0744981;141240.7;0;3223212.6;0;0;400862.7;0;252646.3024;0;0;31420.97389;;;;;;;;
5;43;11.25;11.5;81.93079339;140.1153521;95745.1;0;1473436;0;0;399539.4;0;115492.8959;0;0;31317.24916;;;;;;;;
5;44;11.5;11.75;82.82177901;141.6390864;82067.5;0;1655113.5;0;0;1178220.8;0;129733.3927;0;0;92352.93029;;;;;;;;
5;45;11.75;12;240.656676;411.5631436;88329.4;0;2405504.3;2699;0;659.3;0;188551.5609;211.5567463;0;51.67816333;;;;;;;;
5;46;12;12.25;321.5242086;549.860142;123439.9;0;4242631.9;0;0;0;0;332551.8342;0;0;0;;;;;;;;
5;47;12.25;12.5;81.02221178;138.5615256;94079.4;0;2300961.8;0;0;399539.4;0;180357.1663;0;0;31317.24916;;;;;;;;
5;48;12.5;12.75;0.145223758;0.248356901;33615.2;0;824764.6;0;0;398968.3;0;64647.83817;0;0;31272.48441;;;;;;;;
5;49;12.75;13;239.7856784;410.0735921;72200.8;0;2027321;0;0;0;0;158908.2751;0;0;0;;;;;;;;
5;50;13;13.25;479.746024;820.4458943;84840.1;0;2232699.6;0;0;798507.8;0;175006.5442;0;0;62589.74141;;;;;;;;
5;51;13.25;13.5;242.0589213;413.9612175;82175.3;0;2171269.7;664521.3;0;400198.7;0;170191.4609;52087.42648;0;31368.92732;;;;;;;;
5;52;13.5;13.75;319.3562889;546.1526369;53930.5;0;1500492.7;0;0;0;0;117613.6915;0;0;0;;;;;;;;
5;53;13.75;14;2.31219542;3.954240669;34420.7;0;221910.9;1327145.6;0;399539.4;0;17394.1267;104026.1597;0;31317.24916;;;;;;;;
5;54;14;14.25;240.3182946;410.9844549;47400.6;0;1425048;0;0;399539.4;0;111700.0808;0;0;31317.24916;;;;;;;;
5;55;14.25;14.5;400.7080298;685.2777123;70629.4;0;2520329;0;0;398968.3;0;197551.9092;0;0;31272.48441;;;;;;;;
5;56;14.5;14.75;161.0855915;275.4832882;52393.4;0;1117127.1;0;0;797453.8;0;87564.19951;0;0;62507.12532;;;;;;;;
5;57;14.75;15;80.1606696;137.0881445;33219.8;0;971898.5;0;0;0;0;76180.69077;0;0;0;;;;;;;;
5;58;15;15.25;2.0321514;3.475318583;34420.7;0;1021427.8;0;0;0;0;80062.96478;0;0;0;;;;;;;;
5;59;15.25;15.5;80.64487789;137.9162216;17210.4;0;759701.5;0;0;0;0;59547.97239;0;0;0;;;;;;;;
5;60;15.5;15.75;82.24075489;140.645438;60632.1;0;1805211.4;0;0;399539.4;0;141498.5736;0;0;31317.24916;;;;;;;;
5;61;15.75;16;1.083722848;1.853347222;20214.6;0;339961.4;0;0;399539.4;0;26647.32406;0;0;31317.24916;;;;;;;;
5;62;16;16.25;56.57787587;96.75762517;14613.6;0;673862.1;948.5;0;0;0;52819.58997;74.34663722;0;0;;;;;;;;
5;63;16.25;16.5;0.840606093;1.437576933;25815.6;0;86010;0;0;400198.7;0;6741.754631;0;0;31368.92732;;;;;;;;
5;64;16.5;16.75;28.73892783;49.14837053;11609.4;0;320427.6;0;0;0;0;25116.19877;0;0;0;;;;;;;;
5;65;16.75;17;0.551106644;0.942484483;32276.1;0;1414730.7;0;0;0;0;110891.376;0;0;0;;;;;;;;
5;66;17;17.25;1.083722848;1.853347222;17210.4;0;476828.6;948.5;0;399539.4;0;37375.438;74.34663722;0;31317.24916;;;;;;;;
5;67;17.25;17.5;79.92855947;136.6911974;17210.4;0;807512.8;0;0;0;0;63295.58375;0;0;0;;;;;;;;
5;68;17.5;17.75;0.695856369;1.190030708;25815.6;0;222950.5;2699;0;797453.8;0;17475.61407;211.5567463;0;62507.12532;;;;;;;;
5;69;17.75;18;0.512154154;0.875869214;17210.4;0;1942.2;0;0;797453.8;0;152.2362033;0;0;62507.12532;;;;;;;;
5;70;18;18.25;0.695856369;1.190030708;25815.6;0;4199;0;0;1194797.1;0;329.1318183;0;0;93652.23674;;;;;;;;
5;71;18.25;18.5;79.92855947;136.6911974;17210.4;0;236703.2;0;0;0;0;18553.59719;0;0;0;;;;;;;;
5;73;18.75;19;0.183693879;0.314147239;8605.2;0;476828.6;948.5;0;0;0;37375.438;74.34663722;0;0;;;;;;;;
5;76;19.5;19.75;28.68229186;49.05151355;11680.6;0;161207.6;0;0;0;0;12635.99679;0;0;0;;;;;;;;
5;79;20.25;20.5;0.387065055;0.661945946;8605.2;0;0;663572.8;0;0;0;0;52013.07984;0;0;;;;;;;;
6;10;3;3.25;2.700061899;4.617557183;25815.6;0;507878.9;0;0;0;0;39809.2655;0;0;0;;;;;;;;
6;11;3.25;3.5;4.500103164;7.695928638;43025.9;0;793954.3;0;0;0;0;62232.82268;0;0;0;;;;;;;;
6;12;3.5;3.75;31.07437722;53.14237936;321587.5;0;4520258.2;0;718009.3;0;0;354313.1223;0;56279.99678;0;;;;;;;;
6;13;3.75;4;201.8021608;345.1154279;2042854.4;0;21871748.1;0;6532119.5;0;0;1714381.572;0;512009.6138;0;;;;;;;;
6;14;4;4.25;220.211872;376.5991112;1437935.8;0;12763688.4;0;1498814.8;0;0;1000461.055;0;117482.1721;0;;;;;;;;
6;15;4.25;4.5;33.82284703;57.84272218;328022;0;4270537.5;0;799754.5;0;0;334739.1695;0;62687.46197;0;;;;;;;;
6;16;4.5;4.75;15.30035076;26.16615737;151283.8;0;2654327.7;0;239336.4;0;0;208055.1804;0;18759.99631;0;;;;;;;;
6;17;4.75;5;5.448531717;9.3179;55221.2;0;796530.4;0;478672.9;0;0;62434.74611;0;37520.00047;0;;;;;;;;
6;18;5;5.25;9.048614248;15.47464291;88803.2;0;3448345.1;0;0;0;0;270292.949;0;0;0;;;;;;;;
6;19;5.25;5.5;2.748469818;4.700342817;40308;0;1299643.2;0;239336.4;0;0;101870.4286;0;18759.99631;0;;;;;;;;
6;20;5.5;5.75;1.800041266;3.078371455;22784.8;0;517109.9;0;96516.7;0;0;40532.8225;0;7565.305304;0;;;;;;;;
6;21;5.75;6;1.800041266;3.078371455;22320.3;0;396906.3;0;142124.4;0;0;31110.85788;0;11140.19105;0;;;;;;;;
6;22;6;6.25;0.403107746;0.689381628;3854.3;0;6479.1;0;0;0;0;507.8537662;0;0;0;;;;;;;;
6;23;6.25;6.5;82.44491915;140.9945931;26830;0;631957;0;0;0;0;49534.92653;0;0;0;;;;;;;;
6;24;6.5;6.75;1.800041266;3.078371455;23607.4;0;502710.6;0;0;0;0;39404.15667;0;0;0;;;;;;;;
6;25;6.75;7;241.034613;412.2094791;25128.9;0;457468.3;0;0;0;0;35857.91222;0;0;0;;;;;;;;
6;26;7;7.25;2.700061899;4.617557183;37327.8;0;806304;0;0;0;0;63200.83392;0;0;0;;;;;;;;
6;27;7.25;7.5;80.64487789;137.9162216;8723;0;290430.3;0;0;0;0;22764.90896;0;0;0;;;;;;;;
6;28;7.5;7.75;7.480594736;12.79306744;11108.3;0;270475.9;0;0;0;0;21200.81562;0;0;0;;;;;;;;
6;29;7.75;8;82.49332707;141.0773787;40734.3;0;856698;0;73590.4;0;0;67150.88604;0;5768.264388;0;;;;;;;;
6;30;8;8.25;0;0;1017;0;49619.4;0;0;0;0;3889.336353;0;0;0;;;;;;;;
6;31;8.25;8.5;0.899979795;1.539115888;8605.2;0;202180.8;0;0;0;0;15847.61475;0;0;0;;;;;;;;
6;32;8.5;8.75;3.600082532;6.156742911;34420.7;0;817943.2;0;0;0;0;64113.15378;0;0;0;;;;;;;;
6;33;8.75;9;18.27255557;31.24912442;1971.9;0;28042.4;0;0;0;0;2198.058133;0;0;0;;;;;;;;
6;34;9;9.25;80.64487789;137.9162216;17210.4;0;324633.3;0;0;0;0;25445.85576;0;0;0;;;;;;;;
6;35;9.25;9.5;80.64487789;137.9162216;13950.2;0;300620.3;0;0;0;0;23563.63562;0;0;0;;;;;;;;
6;36;9.5;9.75;0.899979795;1.539115888;8605.2;0;206800.2;0;0;0;0;16209.69894;0;0;0;;;;;;;;
6;37;9.75;10;0.899979795;1.539115888;8605.2;0;167102.1;0;0;0;0;13098.02763;0;0;0;;;;;;;;
6;38;10;10.25;0.567442237;0.970421078;5425.6;0;105636.4;0;0;0;0;8280.138227;0;0;0;;;;;;;;
6;39;10.25;10.5;1.070086486;1.830026765;10231.7;0;238494.8;0;0;0;0;18694.02886;0;0;0;;;;;;;;
6;40;10.5;10.75;1.513493993;2.588327721;16292.7;0;290620.8;0;0;0;0;22779.841;0;0;0;;;;;;;;
6;41;10.75;11;1.800041266;3.078371455;14149.1;0;340031.2;0;0;0;0;26652.79522;0;0;0;;;;;;;;
6;42;11;11.25;2.700061899;4.617557183;25815.6;0;537267.3;0;0;0;0;42112.82767;0;0;0;;;;;;;;
6;43;11.25;11.5;2.700061899;4.617557183;25815.6;0;606449.1;0;0;0;0;47535.53108;0;0;0;;;;;;;;
6;44;11.5;11.75;1.376135928;2.353422468;13158;0;311574.9;0;0;0;0;24422.29421;0;0;0;;;;;;;;
6;45;11.75;12;1.083722848;1.853347222;14027.7;0;307738.1;0;0;0;0;24121.55285;0;0;0;;;;;;;;
6;46;12;12.25;0.947539073;1.620450204;9059.9;0;176477.1;0;0;0;0;13832.87183;0;0;0;;;;;;;;
6;47;12.25;12.5;0.899979795;1.539115888;8605.2;0;202162;0;0;0;0;15846.14114;0;0;0;;;;;;;;
6;49;12.75;13;2.700061899;4.617557183;30219.5;0;683499.5;0;0;0;0;53575.00197;0;0;0;;;;;;;;
6;51;13.25;13.5;1.800041266;3.078371455;18750;0;399681.2;0;0;0;0;31328.36392;0;0;0;;;;;;;;
6;52;13.5;13.75;1.738330927;2.972836461;16621.1;0;312810.7;0;0;0;0;24519.16039;0;0;0;;;;;;;;
6;53;13.75;14;2.700061899;4.617557183;24024.3;0;537754.9;0;0;0;0;42151.0474;0;0;0;;;;;;;;
6;54;14;14.25;1.547953334;2.647258954;14800.8;0;347642.4;0;0;0;0;27249.38682;0;0;0;;;;;;;;
6;55;14.25;14.5;1.800041266;3.078371455;17210.4;0;404323.9;0;0;0;0;31692.27445;0;0;0;;;;;;;;
6;56;14.5;14.75;0.579132677;0.990413685;5537.4;0;107813.2;0;0;0;0;8450.763171;0;0;0;;;;;;;;
6;57;14.75;15;0.346395156;0.592393619;5323.9;0;97027.5;0;0;0;0;7605.343535;0;0;0;;;;;;;;
6;58;15;15.25;1.255841557;2.147698987;13957.3;0;213444.1;0;0;0;0;16730.47029;0;0;0;;;;;;;;
6;59;15.25;15.5;0.246678846;0.421862061;3049.5;0;47446.1;0;0;0;0;3718.98575;0;0;0;;;;;;;;
6;63;16.25;16.5;0.476040191;0.814108301;4551.7;0;70795;0;0;0;0;5549.151483;0;0;0;;;;;;;;
7;13;3.75;4;1050.183454;1795.989252;251059.5;0;5424874.6;0;0;0;0;425220.0146;0;0;0;;;;;;;;
7;14;4;4.25;5199.616093;8892.212675;676495.2;0;11006641.6;0;0;0;0;862737.786;0;0;0;;;;;;;;
7;15;4.25;4.5;2154.011167;3683.719154;215587;0;3230707.6;0;0;0;0;253233.7859;0;0;0;;;;;;;;
7;16;4.5;4.75;801.0486551;1369.927102;104030.2;0;2206305.2;0;0;0;0;172937.6619;0;0;0;;;;;;;;
7;17;4.75;5;560.014042;957.7176226;72872.2;0;1120449.3;0;0;0;0;87824.60477;0;0;0;;;;;;;;
7;18;5;5.25;398.7242863;681.8851794;43025.9;0;639599.2;0;0;0;0;50133.94801;0;0;0;;;;;;;;
7;19;5.25;5.5;21.18939593;36.23740902;19069.1;0;231485.3;0;0;0;0;18144.60055;0;0;0;;;;;;;;
7;20;5.5;5.75;159.4897145;272.7540718;17210.4;0;275202.9;0;0;0;0;21571.33386;0;0;0;;;;;;;;
7;21;5.75;6;160.3897351;274.2932575;37798.1;0;527178.9;0;0;0;0;41322.06476;0;0;0;;;;;;;;
7;22;6;6.25;0.268476129;0.459139059;2567;0;26648;0;0;0;0;2088.760346;0;0;0;;;;;;;;
7;24;6.5;6.75;45.46424953;77.7514664;18603.1;0;231215.7;0;0;0;0;18123.46839;0;0;0;;;;;;;;
7;25;6.75;7;69.0392936;118.0687325;18064.3;0;177538.1;0;0;0;0;13916.0366;0;0;0;;;;;;;;
7;26;7;7.25;79.74123887;136.3708478;8605.2;0;89330.6;0;0;0;0;7002.034487;0;0;0;;;;;;;;
7;27;7.25;7.5;143.9886738;246.244701;21881;0;236567.9;0;0;0;0;18542.99192;0;0;0;;;;;;;;
7;28;7.5;7.75;36.49783891;62.41740543;3938.6;0;29470.1;0;0;0;0;2309.966087;0;0;0;;;;;;;;
7;29;7.75;8;0.329654385;0.563764103;3152;0;59238.7;0;0;0;0;4643.329613;0;0;0;;;;;;;;
7;31;8.25;8.5;80.64487789;137.9162216;14143.6;0;121882.4;0;0;0;0;9553.55464;0;0;0;;;;;;;;
7;36;9.5;9.75;24.09914925;41.21357358;3239.4;0;33628.2;0;0;0;0;2635.892025;0;0;0;;;;;;;;
7;37;9.75;10;96.49580949;165.0239643;10413.2;0;77953.2;0;0;0;0;6110.235404;0;0;0;;;;;;;;
7;42;11;11.25;44.8309648;76.66844365;4837.9;0;36216.5;0;0;0;0;2838.771731;0;0;0;;;;;;;;
8;12;3.5;3.75;478.4691435;1636.524431;51631.1;0;765442.3;0;0;0;0;59997.95571;0;0;0;;;;;;;;
8;13;3.75;4;2791.070004;9546.392513;305460.2;0;4760163.8;0;0;0;0;373117.7345;0;0;0;;;;;;;;
8;14;4;4.25;13636.37059;46640.94627;1514036.1;0;30207736.3;0;0;0;0;2367784.514;0;0;0;;;;;;;;
8;15;4.25;4.5;10207.34173;34912.52119;1143882.7;0;26319980.1;0;0;0;0;2063049.038;0;0;0;;;;;;;;
8;16;4.5;4.75;3748.008291;12819.44137;389235.2;0;9396076.2;0;0;0;0;736496.2241;0;0;0;;;;;;;;
8;17;4.75;5;1754.38686;6000.589581;190010.1;0;5305958.1;0;0;0;0;415898.9372;0;0;0;;;;;;;;
8;18;5;5.25;1515.152288;5182.327365;154094.2;0;3834377.4;0;1087041.3;0;0;300551.466;0;85205.97277;0;;;;;;;;
8;19;5.25;5.5;1356.562594;4639.897592;143648.7;0;4282003.2;0;672.5;0;0;335637.8898;0;52.71282396;0;;;;;;;;
8;20;5.5;5.75;797.4485725;2727.540718;89714.7;0;2426505;0;0;0;0;190197.6668;0;0;0;;;;;;;;
8;21;5.75;6;1355.662573;4636.819219;136932.2;0;4518178.2;0;0;0;0;354150.0849;0;0;0;;;;;;;;
8;22;6;6.25;1835.031737;6276.422021;195518.9;0;5508175.4;0;2178955.1;0;0;431749.413;0;170793.8686;0;;;;;;;;
8;23;6.25;6.5;1595.797166;5458.159808;166746.4;0;4906432.3;0;2182964.8;0;0;384582.7541;0;171108.1624;0;;;;;;;;
8;24;6.5;6.75;2073.694741;7092.729284;230357.8;0;7351800.7;0;2846028.5;0;0;576258.9979;0;223081.3373;0;;;;;;;;
8;25;6.75;7;2392.345718;8182.622155;237826;0;7588014.1;0;4093634.1;0;0;594774.203;0;320872.8828;0;;;;;;;;
8;26;7;7.25;1594.897145;5455.081436;172515.8;0;4541949.9;0;5272406.4;0;0;356013.3911;0;413269.0415;0;;;;;;;;
8;27;7.25;7.5;1036.683144;3545.802932;110085.6;0;4085490.2;0;1087472.7;0;0;320234.5364;0;85239.78736;0;;;;;;;;
8;28;7.5;7.75;239.2345718;818.2622155;26564;0;497013.5;0;0;0;0;38957.59871;0;0;0;;;;;;;;
8;29;7.75;8;558.2140008;1909.278503;70143;0;2223620.2;0;1301504;0;0;174294.8701;0;102016.2844;0;;;;;;;;
8;30;8;8.25;159.4897145;545.5081436;18623.4;0;89515.4;0;2179386.5;0;0;7016.519736;0;170827.6832;0;;;;;;;;
8;31;8.25;8.5;478.4691435;1636.524431;53167.5;0;1742896.3;0;428000;0;0;136614.1054;0;33548.08722;0;;;;;;;;
8;32;8.5;8.75;159.4897145;545.5081436;19232.4;0;703403.7;0;737433.9;0;0;55135.16047;0;57802.56261;0;;;;;;;;
8;33;8.75;9;57.13890433;195.4341553;6166.1;0;53460.1;0;0;0;0;4190.383406;0;0;0;;;;;;;;
8;34;9;9.25;77.82846261;266.1993614;14266.3;0;298509.9;0;0;0;0;23398.21533;0;0;0;;;;;;;;
8;35;9.25;9.5;79.74123887;272.7416957;8605.2;0;0;0;1091913.8;0;0;0;0;85587.8958;0;;;;;;;;
8;36;9.5;9.75;61.3287988;209.7649951;6618.2;0;176034.8;0;4441.2;0;0;13798.20286;0;348.1162733;0;;;;;;;;
8;37;9.75;10;31.10411553;106.3864737;6432.5;0;81253.5;0;0;0;0;6368.924077;0;0;0;;;;;;;;
9;14;4;4.25;956.9382871;1636.524431;99142.7;0;1909462.9;0;0;0;0;149670.1587;0;0;0;;;;;;;;
9;15;4.25;4.5;1594.897145;2727.540718;164189.4;0;3713408.2;0;0;0;0;291069.4911;0;0;0;;;;;;;;
9;16;4.5;4.75;717.7037153;1227.393323;83510.9;0;1966531.4;0;0;0;0;154143.3807;0;0;0;;;;;;;;
9;17;4.75;5;877.1934298;1500.147395;78983.4;0;2209458.4;0;0;0;0;173184.8204;0;0;0;;;;;;;;
9;18;5;5.25;637.958858;1091.016287;66220.1;0;1791966.2;0;0;0;0;140460.37;0;0;0;;;;;;;;
9;19;5.25;5.5;559.1140214;956.1784369;68502.5;0;1758312.6;0;0;0;0;137822.4871;0;0;0;;;;;;;;
9;20;5.5;5.75;398.7242863;681.8851794;49336.5;0;1085082.1;0;0;0;0;85052.40405;0;0;0;;;;;;;;
9;21;5.75;6;400.5243275;684.9635508;51633.8;0;1008493;0;0;0;0;79049.09142;0;0;0;;;;;;;;
9;22;6;6.25;319.8794497;547.0473292;41123.8;0;808113;0;0;0;0;63342.62946;0;0;0;;;;;;;;
9;23;6.25;6.5;159.4897145;272.7540718;20452.4;0;404475.8;0;0;0;0;31704.18088;0;0;0;;;;;;;;
9;25;6.75;7;559.1140214;956.1784369;70967.7;0;1226250.9;0;0;0;0;96117.69194;0;0;0;;;;;;;;
9;26;7;7.25;318.979429;545.5081435;39163.1;0;623052.7;0;0;0;0;48836.97739;0;0;0;;;;;;;;
9;27;7.25;7.5;797.4485725;1363.770359;76885.5;0;1294938;0;0;0;0;101501.6191;0;0;0;;;;;;;;
9;28;7.5;7.75;31.83117576;54.43663137;3532.3;0;37864.7;0;0;0;0;2967.96322;0;0;0;;;;;;;;
9;29;7.75;8;239.2345718;409.1311076;28879.2;0;376839.2;0;0;0;0;29537.93072;0;0;0;;;;;;;;
9;33;8.75;9;0.44097948;0.754148625;4216.4;0;15238.4;0;0;0;0;1194.437318;0;0;0;;;;;;;;
9;34;9;9.25;0.336662616;0.575749349;3219;0;11501.4;0;0;0;0;901.5186224;0;0;0;;;;;;;;
10;13;3.75;4;478.4691435;818.2622153;51631.1;0;1314141.4;9545.6;9946.2;0;0;103006.8465;748.2164051;779.6167877;0;;;;;;;;
10;14;4;4.25;1834.131717;3136.671825;197919.2;0;5145978.8;4714141.6;0;0;0;403359.2187;369510.3588;0;0;;;;;;;;
10;15;4.25;4.5;2870.814861;4909.573292;320306.5;0;7857615.7;8851121.1;1405492.7;0;0;615906.488;693780.8006;110167.2703;0;;;;;;;;
10;16;4.5;4.75;3110.049433;5318.704399;342153.3;0;8086147.5;8881994.4;2805266.6;0;0;633819.5832;696200.7543;219886.2817;0;;;;;;;;
10;17;4.75;5;2392.345718;4091.311076;275839;0;7572446.1;5728644.4;17080.2;0;0;593553.9305;449030.5187;1338.80383;0;;;;;;;;
10;18;5;5.25;1993.621431;3409.425897;225303.4;0;5497217.5;4453672.7;980200.4;0;0;430890.4957;349093.9257;76831.42176;0;;;;;;;;
10;19;5.25;5.5;2711.325147;4636.81922;289663.4;0;5637456.8;10688191.1;1895209.7;0;0;441882.9262;837776.559;148552.9447;0;;;;;;;;
10;20;5.5;5.75;4704.946578;8046.245117;502043.2;0;8402292.6;14940222.6;7175265.2;0;0;658600.1052;1171065.166;562421.5485;0;;;;;;;;
10;21;5.75;6;6220.098866;10637.4088;671092.2;0;9828608.4;12648973.8;13816277.9;906127.2;0;770399.5604;991469.3372;1082966.58;71025.31388;;;;;;;;
10;22;6;6.25;7336.526867;12546.6873;804243.4;0;11147245.9;16430622.2;13310014.2;909827.8;0;873758.8265;1287887.726;1043283.919;71315.37942;;;;;;;;
10;23;6.25;6.5;7575.761439;12955.81841;836855.7;0;10506077.7;18165800.2;23653546;7293290;0;823501.8949;1423896.845;1854044.917;571672.7314;;;;;;;;
10;24;6.5;6.75;8133.97544;13910.45766;948533;0;11147887;27924007.1;22823406.1;19790444.2;0;873809.0781;2188778.098;1788975.744;1551241.935;;;;;;;;
10;25;6.75;7;7177.037153;12273.93323;909682.3;0;7551722.5;25809656;45444422.4;15717377;0;591929.5446;2023048.109;3562087.492;1231981.155;;;;;;;;
10;26;7;7.25;5183.415722;8864.507332;613374.7;0;7456229.3;13097048.4;34386729.3;9652791.1;0;584444.4647;1026590.939;2695348.116;756618.406;;;;;;;;
10;27;7.25;7.5;6060.609151;10364.65473;781905.9;0;3997068.1;32626130.8;51395538.4;21186103.4;0;313303.7132;2557346.453;4028556.087;1660638.422;;;;;;;;
10;28;7.5;7.75;4944.18115;8455.376224;566998.2;0;4789294.1;5721108.8;42685699.4;10672788.4;0;375401.0659;448439.8529;3345849.455;836569.2433;;;;;;;;
10;29;7.75;8;3748.008291;6409.720686;417070.1;0;2675937.5;8589575.7;34550255.2;12981385.6;0;209749.0296;673279.9878;2708165.829;1017524.898;;;;;;;;
10;30;8;8.25;3189.79429;5455.081435;350503;0;1905489.3;5717372.3;49071904.2;4702835.7;0;149358.6945;448146.9734;3846421.781;368624.1641;;;;;;;;
10;31;8.25;8.5;2392.345718;4091.311076;246712.9;0;1795582.3;8396374.9;27618335.7;3426673.4;0;140743.8122;658136.2558;2164818.54;268594.2479;;;;;;;;
10;32;8.5;8.75;1674.642002;2863.917753;178919.1;0;614817.4;1800;25968824;3009034.2;0;48191.46673;141.0900864;2035524.235;235858.2752;;;;;;;;
10;33;8.75;9;1355.662573;2318.40961;161495.2;0;576753.3;1817040.9;15842196.6;9482785.2;0;45207.87386;142425.8098;1241764.938;743292.7687;;;;;;;;
10;34;9;9.25;478.4691435;818.2622153;70416.1;0;596613.5;606674.4;7212660.6;1559140.7;0;46764.58349;47553.19086;565352.7264;122210.7201;;;;;;;;
10;35;9.25;9.5;558.2140008;954.6392511;64688.2;0;0;2853122.9;11750371.1;1044732.7;0;0;223637.4203;921033.819;81889.68164;;;;;;;;
10;36;9.5;9.75;239.2345718;409.1311076;42044.1;0;53132.4;0;3478673.1;3948317.4;0;4164.697172;0;272670.1602;309482.4685;;;;;;;;
10;37;9.75;10;558.2140008;954.6392511;47702.4;0;0;0;12081210.9;0;0;0;0;946966.1612;0;;;;;;;;
10;38;10;10.25;318.979429;545.5081435;26603;0;0;0;3013344.7;0;0;0;0;236196.1468;0;;;;;;;;
10;39;10.25;10.5;398.7242863;681.8851794;41318.7;0;0;2346896.2;6112500.5;0;0;0;183957.6599;479118.4577;0;;;;;;;;
10;40;10.5;10.75;50.56232782;86.47003245;5456.4;0;0;0;1047099.5;0;0;0;0;82075.19943;0;;;;;;;;
10;42;11;11.25;159.4897145;272.7540718;8382.3;0;0;0;1239145.8;0;0;0;0;97128.4378;0;;;;;;;;
10;45;11.75;12;79.74123887;136.3708478;8605.2;0;0;0;1860520.7;0;0;0;0;145833.9036;0;;;;;;;;
10;60;15.5;15.75;0;0;8605.2;0;0;0;0;1278552;0;0;0;0;100217.229;;;;;;;;
11;18;5;5.25;0;0;28676.2;0;215501.2;0;328.9;408322.1;0;16891.71274;0;25.78029413;32005.66688;;;;;;;;
11;19;5.25;5.5;0;0;51631.1;0;0;0;0;5228718.1;0;0;0;0;409844.6048;;;;;;;;
11;20;5.5;5.75;0;0;86051.8;0;694.3;0;0;5815822.8;0;54.42158168;0;0;455863.8564;;;;;;;;
11;21;5.75;6;0;0;165631.1;0;1193876;0;0;9895462.2;0;93580.0378;0;0;775639.7873;;;;;;;;
11;22;6;6.25;0.048407919;0.082785634;341046.3;0;584898.1;0;14388;25103440.8;0;45846.29083;0;1127.780091;1967692.574;;;;;;;;
11;23;6.25;6.5;0;0;338780.6;0;682803.4;0;82518.9;27745601;0;53520.4393;0;6468.110408;2174794.024;;;;;;;;
11;24;6.5;6.75;159.5381224;272.8368574;379651.9;0;966317.8;0;1186241;35900435;0;75743.25663;0;92981.58069;2813997.488;;;;;;;;
11;25;6.75;7;81.01228232;138.5445446;325829.2;0;703400.4;0;1258206.5;26952255.8;0;55134.9018;0;98622.47992;2112608.945;;;;;;;;
11;26;7;7.25;159.4897145;272.7540718;275022.4;0;170653.7;0;1193536.3;21782637.7;0;13376.41405;0;93553.41097;1707396.798;;;;;;;;
11;27;7.25;7.5;478.836548;818.8905383;337180.5;0;327241.5;0;6312777;25834297.9;0;25650.29529;0;494816.807;2024979.624;;;;;;;;
11;28;7.5;7.75;79.79326517;136.4598215;181577.3;0;165672.7;0;3519344.1;14850892.5;0;12985.98642;0;275858.0907;1164063.17;;;;;;;;
11;29;7.75;8;1.267425062;2.167508716;73995.3;0;83461.8;0;1527349.4;4798731.9;0;6542.018098;0;119718.8105;376140.8326;;;;;;;;
11;30;8;8.25;239.6019762;409.7594306;133356.5;0;71045;0;3764310;9389904.6;0;5568.747329;0;295059.3463;736012.4732;;;;;;;;
11;31;8.25;8.5;0;0;72593.5;0;196108.9;0;990980.8;6601945.8;0;15371.6787;0;77676.42597;517482.8353;;;;;;;;
